Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-10-05,3.3497802043149045,3.446049900354431,3.289580301406784,3.4420697689056396,299464236,0.0,0.0
2004-10-06,3.4216711260610775,3.44405977984957,3.38311333664232,3.4099791049957275,267628104,0.0,0.0
2004-10-07,3.405998876432411,3.4796322529519084,3.396795089487952,3.454010009765625,282301416,0.0,0.0
2004-10-08,3.450775511025956,3.4746562989293843,3.408487149024047,3.4261491298675537,221390388,0.0,0.0
2004-10-11,3.407989078583795,3.4542587582157274,3.3296311593931542,3.364705801010132,209442348,0.0,0.0
2004-10-12,3.344306759378445,3.423164026626173,3.3184359067478852,3.4179391860961914,233310456,0.0,0.0
2004-10-13,3.5652052630529782,3.570925902192029,3.4846077190505755,3.505005359649658,395324280,0.0,0.0
2004-10-14,3.5077420445184235,3.541821535964925,3.4467955984877436,3.532369375228882,208842948,0.0,0.0
2004-10-15,3.605255096813277,3.619433929737261,3.531124498101562,3.5848562717437744,263895840,0.0,0.0
2004-10-18,3.5622201990497944,3.711474889095042,3.5127169297935517,3.710479974746704,280726992,0.0,0.0
2004-10-19,3.743813059038193,3.7910774142355046,3.6654539578400134,3.680130958557129,362197440,0.0,0.0
2004-10-20,3.6823696966703188,3.7062504862923036,3.47266648317761,3.4948065280914307,454453092,0.0,0.0
2004-10-21,3.5920713349995546,3.734609292679682,3.5229160159945354,3.7159523963928223,582996420,0.0,0.0
2004-10-22,4.2423254579103125,4.4818798964800655,4.081627110462666,4.289340496063232,1474200324,0.0,0.0
2004-10-25,4.3880966421407335,4.836608640163849,4.2923251232913024,4.661731719970703,1309257432,0.0,0.0
2004-10-26,4.63536337403189,4.792081109103249,4.477651198591239,4.522427558898926,891391716,0.0,0.0
2004-10-27,4.545313277454528,4.714468621261574,4.521680862662861,4.626159191131592,533725740,0.0,0.0
2004-10-28,4.643821335281776,4.835614186296279,4.616955803469702,4.808498859405518,593278128,0.0,0.0
2004-10-29,4.947555470118545,4.973924257780989,4.741335159868652,4.742330074310303,845653500,0.0,0.0
2004-11-01,4.814718682914835,4.9172071877815995,4.7580019274038925,4.876410484313965,488507004,0.0,0.0
2004-11-02,4.944817861865539,4.956509882227694,4.809493402897917,4.8475542068481445,453398148,0.0,0.0
2004-11-03,4.929892645929284,5.014968489226564,4.745066090912588,4.767951965332031,554992452,0.0,0.0
2004-11-04,4.687602444488972,4.736358932787049,4.560983840369382,4.594566345214844,575807616,0.0,0.0
2004-11-05,4.526904306727959,4.534864569398593,4.192822121643726,4.2127227783203125,792530676,0.0,0.0
2004-11-08,4.252027434649964,4.364216720155777,4.213967097844028,4.292325973510742,447224328,0.0,0.0
2004-11-09,4.330882778663723,4.358246002719594,4.111229497011395,4.196553707122803,442125432,0.0,0.0
2004-11-10,4.245559143904212,4.291579268687528,4.137597893499732,4.175658702850342,425334240,0.0,0.0
2004-11-11,4.207249991823267,4.570935062771325,4.168443588863725,4.552775859832764,598820580,0.0,0.0
2004-11-12,4.607751104922987,4.7214344161709585,4.41297302524596,4.527402877807617,669174156,0.0,0.0
2004-11-15,4.488845286996728,4.684617805557214,4.446555973384185,4.5987958908081055,475583940,0.0,0.0
2004-11-16,4.415460646300674,4.464465504675307,4.249538434814718,4.292076587677002,835859304,0.0,0.0
2004-11-17,4.2045143990370555,4.415461372676632,4.204016230847394,4.29108190536499,724590684,0.0,0.0
2004-11-18,4.236106688818002,4.33884357059933,4.12267222559415,4.167698383331299,664518816,0.0,0.0
2004-11-19,4.206504277417071,4.228395238351947,4.142324477215617,4.2139668464660645,350421228,0.0,0.0
2004-11-22,4.0913286739788415,4.2164541906921,4.012720968055903,4.107000350952148,494233272,0.0,0.0
2004-11-23,4.178393941824994,4.2495390892832825,4.141827164702085,4.167200088500977,496035468,0.0,0.0
2004-11-24,4.3487940889159855,4.408247690013126,4.291330790622832,4.347301006317139,610628760,0.0,0.0
2004-11-26,4.37317096495171,4.478396300724151,4.361230571912869,4.462475776672363,258944796,0.0,0.0
2004-11-29,4.486606062514815,4.551033754486188,4.4157092946558185,4.503769874572754,426237336,0.0,0.0
2004-11-30,4.495312377449293,4.552278455032103,4.483869676909894,4.526904582977295,307692000,0.0,0.0
2004-12-01,4.526157564666958,4.539839887642769,4.466456071280441,4.47665548324585,314249436,0.0,0.0
2004-12-02,4.475162774325996,4.515212936327352,4.441580266748081,4.462724685668945,250185564,0.0,0.0
2004-12-03,4.476406479168755,4.5040190261582405,4.417948269010655,4.487601280212402,234533232,0.0,0.0
2004-12-06,4.456008649783141,4.495063423342606,4.378644695950318,4.385361671447754,249909840,0.0,0.0
2004-12-07,4.378146728637659,4.38312177418299,4.242573419566391,4.264464378356934,274561164,0.0,0.0
2004-12-08,4.237598535411698,4.32043475327625,4.197299527373084,4.228394985198975,301370328,0.0,0.0
2004-12-09,4.235112141958442,4.315958543638521,4.190832995680518,4.314216613769531,305853840,0.0,0.0
2004-12-10,4.314216185994433,4.350286217566311,4.260982814476463,4.269937992095947,172515312,0.0,0.0
2004-12-13,4.2828730866211595,4.307997636512788,4.215209904687417,4.240086555480957,192551256,0.0,0.0
2004-12-14,4.2537684172957215,4.448297658357539,4.218942144993853,4.445064067840576,443092464,0.0,0.0
2004-12-15,4.427649523050925,4.494814530311419,4.394564713546461,4.472177505493164,458381160,0.0,0.0
2004-12-16,4.401778612240523,4.4898396664256035,4.376902910840049,4.389838218688965,342569088,0.0,0.0
2004-12-17,4.397052167858105,4.490088272349017,4.3918287490275,4.479640960693359,295152552,0.0,0.0
2004-12-20,4.5274023397642615,4.6880997228864505,4.524167801783842,4.602526664733887,392986620,0.0,0.0
2004-12-21,4.63461687628059,4.673672597862057,4.562228916231072,4.570934772491455,220431348,0.0,0.0
2004-12-22,4.5746659716205125,4.648050266658714,4.552527112755441,4.634367942810059,156123720,0.0,0.0
2004-12-23,4.6629756867502525,4.691583149635378,4.626906128756259,4.674169540405273,144439416,0.0,0.0
2004-12-27,4.7052638715117965,4.8084989174411,4.704020584036831,4.773922443389893,243919836,0.0,0.0
2004-12-28,4.778897457663301,4.814718640935965,4.751533283533464,4.7950663566589355,165666168,0.0,0.0
2004-12-29,4.770687301836093,4.813972000977568,4.770687301836093,4.798548221588135,107016876,0.0,0.0
2004-12-30,4.800289920306657,4.931137029809492,4.772429001894665,4.915464878082275,235935828,0.0,0.0
2004-12-31,4.956012770446561,4.972181668460694,4.7900910200406335,4.795812606811523,306433260,0.0,0.0
2005-01-03,4.910489736265309,5.065714850087565,4.862229994648758,5.042580604553223,633134232,0.0,0.0
2005-01-04,5.009993647318434,5.0480535078735365,4.812977368804077,4.83834981918335,549685764,0.0,0.0
2005-01-05,4.812230958340789,4.898051926752742,4.781882987107414,4.813724040985107,329134536,0.0,0.0
2005-01-06,4.852778898973553,4.8731763042174165,4.669692836084489,4.690339088439941,415068516,0.0,0.0
2005-01-07,4.742329745191059,4.832131313695254,4.696060301934249,4.82218074798584,386129484,0.0,0.0
2005-01-10,4.838348967847148,4.9279021506831535,4.771931451380838,4.8522796630859375,301282416,0.0,0.0
2005-01-11,4.866210569956585,4.918202074367766,4.805513683279195,4.814468860626221,278069652,0.0,0.0
2005-01-12,4.834120995489919,4.873922309128752,4.738846689840921,4.860240459442139,326784888,0.0,0.0
2005-01-13,4.860240629603651,4.9102418314786505,4.827155816107694,4.858996868133545,273702024,0.0,0.0
2005-01-14,4.8756638038484015,4.975415935830144,4.829145988535081,4.974420547485352,385226388,0.0,0.0
2005-01-18,4.999297004368401,5.100044530340883,4.941833232003207,5.072183609008789,526377096,0.0,0.0
2005-01-19,5.090839090303944,5.107009410384198,4.89332608408609,4.908001899719238,449857692,0.0,0.0
2005-01-20,4.788598194452183,4.8818826733559435,4.776160579927985,4.823922157287598,359703936,0.0,0.0
2005-01-21,4.839344697454425,4.8597430476378936,4.679642229022554,4.683622360229492,369965664,0.0,0.0
2005-01-24,4.693821632991016,4.709742158953893,4.4856115080018775,4.495561599731445,560347092,0.0,0.0
2005-01-25,4.525909401180796,4.533372917689977,4.385361516748596,4.406007766723633,425941632,0.0,0.0
2005-01-26,4.45949139127409,4.7117327744873725,4.4565061739592595,4.707503795623779,491823684,0.0,0.0
2005-01-27,4.69556247946322,4.698049528078494,4.607004683782367,4.678647041320801,264830904,0.0,0.0
2005-01-28,4.726906832315904,4.843325569425949,4.635363800555239,4.734867095947266,487839672,0.0,0.0
2005-01-31,4.818200510800284,4.884619457116143,4.769195646586948,4.866210460662842,383484132,0.0,0.0
2005-02-01,4.83536437210967,4.892081121032778,4.742080850557951,4.773672103881836,752806440,0.0,0.0
2005-02-02,5.361985928136461,5.393080435450746,5.06621294207495,5.12342643737793,1310660028,0.0,0.0
2005-02-03,5.124173024320767,5.307757223021022,5.119695199086083,5.245318412780762,519004476,0.0,0.0
2005-02-04,5.136114045366925,5.167955098053487,5.039844346013009,5.083625793457031,592179228,0.0,0.0
2005-02-07,5.106014824384056,5.134372491147833,4.863475175406892,4.876410484313965,517897584,0.0,0.0
2005-02-08,4.899544538740582,4.97566520259712,4.839096027204508,4.941336154937744,458740800,0.0,0.0
2005-02-09,4.994072833370327,5.014968404708137,4.71297563868283,4.765712261199951,686173140,0.0,0.0
2005-02-10,4.775413816321761,4.781384250210963,4.608248777340596,4.676159381866455,758548692,0.0,0.0
2005-02-11,4.6433231990080035,4.78412039500265,4.628645962053295,4.661731719970703,524115360,0.0,0.0
2005-02-14,4.548546583424581,4.803026124483553,4.502526466115193,4.800787448883057,1540945512,0.0,0.0
2005-02-15,4.81596230317731,4.971187442771692,4.803026993376402,4.856510162353516,1030280688,0.0,0.0
2005-02-16,4.843325023187037,4.958499985739699,4.833374457772827,4.935614585876465,660630708,0.0,0.0
2005-02-17,4.921187348765164,4.968948453170065,4.895813476996725,4.9229278564453125,416159424,0.0,0.0
2005-02-18,4.93810214329525,4.946310778388308,4.892081078596369,4.924171447753906,339096564,0.0,0.0
2005-02-22,4.888101568654563,4.947803541429333,4.736110977665836,4.760488986968994,538808652,0.0,0.0
2005-02-23,4.80849903678453,4.83785304057718,4.69307522038899,4.824668884277344,622816560,0.0,0.0
2005-02-24,4.5614824476292,4.722677538416385,4.533123358591399,4.69879674911499,1031539428,0.0,0.0
2005-02-25,4.705263507298936,4.724418570032133,4.614715878154493,4.623671054840088,398541060,0.0,0.0
2005-02-28,4.626905730703422,4.723175423424714,4.623173972478311,4.676407814025879,312423264,0.0,0.0
2005-03-01,4.708747110390352,4.7201893363577065,4.527402522635666,4.6283979415893555,372075552,0.0,0.0
2005-03-02,4.62566141828964,4.668447952060035,4.586109896849007,4.606507301330566,291128580,0.0,0.0
2005-03-03,4.630139507891334,4.6704380428033945,4.584864979148402,4.6520304679870605,304039656,0.0,0.0
2005-03-04,4.644317959704991,4.657999807942956,4.603770109106801,4.624417304992676,270693036,0.0,0.0
2005-03-07,4.6711851369809985,4.716459197088334,4.652527764876378,4.696807384490967,346349304,0.0,0.0
2005-03-08,4.704020893128812,4.722677790390604,4.601284008628888,4.607005596160889,321522156,0.0,0.0
2005-03-09,4.5823780003411025,4.593323480556452,4.481631424522104,4.511232852935791,453961584,0.0,0.0
2005-03-10,4.502775067551945,4.50750174005255,4.412972555990364,4.4771528244018555,437981580,0.0,0.0
2005-03-11,4.488595964468214,4.501281951417677,4.406754190045779,4.4229230880737305,320810868,0.0,0.0
2005-03-14,4.436107632769799,4.43784861428149,4.292823384974859,4.35302209854126,445418136,0.0,0.0
2005-03-15,4.360734742281884,4.477651648603577,4.333620360679349,4.443073749542236,416467116,0.0,0.0
2005-03-16,4.395560182113986,4.443072908195866,4.353520195538101,4.3681960105896,283967748,0.0,0.0
2005-03-17,4.406257058281257,4.46869444994275,4.3731712983496145,4.459988594055176,330093576,0.0,0.0
2005-03-18,4.448048039534975,4.487600978184161,4.435609951872376,4.4786458015441895,283316400,0.0,0.0
2005-03-21,4.459490650652751,4.531630704478174,4.409242028835576,4.499541282653809,299048652,0.0,0.0
2005-03-22,4.5070031991431465,4.525908939593068,4.4241674646305675,4.44282341003418,225042732,0.0,0.0
2005-03-23,4.427152634194335,4.483621013931142,4.427152634194335,4.452277183532715,193606200,0.0,0.0
2005-03-24,4.495062987859843,4.4990431189576965,4.457749199568163,4.458993434906006,148059792,0.0,0.0
2005-03-28,4.519442390657958,4.597055191758256,4.501282240857933,4.512974262237549,349170480,0.0,0.0
2005-03-29,4.503770329821236,4.559243798751576,4.429639964514055,4.466954231262207,258661080,0.0,0.0
2005-03-30,4.493571544049404,4.513720573583106,4.467699505680162,4.488844871520996,249194556,0.0,0.0
2005-03-31,4.426655266002707,4.51222785870575,4.4189433758801355,4.490337371826172,270473256,0.0,0.0
2005-04-01,4.521432330149332,4.551033755880706,4.477401092188526,4.4786458015441895,247032720,0.0,0.0
2005-04-04,4.476406450557575,4.609990411043712,4.47367102857392,4.609243869781494,322732944,0.0,0.0
2005-04-05,4.6699403829941,4.73287593935573,4.66596025189633,4.690835952758789,349118532,0.0,0.0
2005-04-06,4.707503194947254,4.717702133144632,4.666208800015078,4.707005500793457,209893896,0.0,0.0
2005-04-07,4.696060229231356,4.841334789182923,4.692577791983928,4.819941997528076,387300312,0.0,0.0
2005-04-08,4.818200536866156,4.853275178375011,4.7624786969988895,4.777404308319092,204459336,0.0,0.0
2005-04-11,4.80327454198639,4.845812696750193,4.784120427683424,4.806757926940918,216203580,0.0,0.0
2005-04-12,4.801036528891421,4.8363595420599,4.711732185676709,4.824917316436768,292491216,0.0,0.0
2005-04-13,4.8127279476215366,4.833872364740454,4.719692322700533,4.799294471740723,261969768,0.0,0.0
2005-04-14,4.807753357815542,4.8348677372344975,4.728896320531549,4.762478828430176,245861892,0.0,0.0
2005-04-15,4.728896317924546,4.734866752211884,4.593571846015491,4.602030277252197,462632904,0.0,0.0
2005-04-18,4.591581710170211,4.673672332164201,4.564467332579578,4.651034832000732,261749988,0.0,0.0
2005-04-19,4.709741903631435,4.776160373906818,4.677402685280116,4.761235237121582,336862800,0.0,0.0
2005-04-20,4.939843092622764,4.987605617035331,4.873425568772834,4.927902698516846,617441940,0.0,0.0
2005-04-21,4.98561568303379,5.099546418642375,4.958251981604353,5.080143928527832,709365924,0.0,0.0
2005-04-22,5.544823523632629,5.572187696978627,5.329896904147613,5.368454456329346,1326875796,0.0,0.0
2005-04-25,5.418454881330745,5.590595449676827,5.410991364550236,5.560495853424072,792806400,0.0,0.0
2005-04-26,5.478157081656239,5.522436224048221,5.430146654713161,5.44158935546875,690189120,0.0,0.0
2005-04-27,5.422682786930884,5.493827925662117,5.391588279739484,5.46721076965332,410181408,0.0,0.0
2005-04-28,5.460245782227547,5.524426051356676,5.415717796566013,5.459002494812012,346964688,0.0,0.0
2005-04-29,5.520196164391509,5.5286545952297255,5.418454679150232,5.472684383392334,366441192,0.0,0.0
2005-05-02,5.523679297920258,5.564723896867131,5.477907552607084,5.529649257659912,390305304,0.0,0.0
2005-05-03,5.51870434920947,5.675421127559735,5.505520194142438,5.626664638519287,710496792,0.0,0.0
2005-05-04,5.652535605558553,5.718456853454409,5.646814966908785,5.6841278076171875,482856660,0.0,0.0
2005-05-05,5.6871132323464595,5.6871132323464595,5.618954254304481,5.646317005157471,300083616,0.0,0.0
2005-05-06,5.681641150531264,5.702785569051255,5.633630252463834,5.672187805175781,270285444,0.0,0.0
2005-05-09,5.671690703019094,5.684127842670841,5.607758809307901,5.622436046600342,221250528,0.0,0.0
2005-05-10,5.608754162347007,5.666715621948242,5.590097741994999,5.666715621948242,253578168,0.0,0.0
2005-05-11,5.695820735919377,5.77069669832548,5.669950116375387,5.753532409667969,458692848,0.0,0.0
2005-05-12,5.741591502923236,5.776915939526083,5.676666112736386,5.689601421356201,357570072,0.0,0.0
2005-05-13,5.701044451165409,5.748557183878202,5.654775953963454,5.7025370597839355,296323380,0.0,0.0
2005-05-16,5.71348220447286,5.761741001660924,5.685870131639396,5.747561931610107,227028744,0.0,0.0
2005-05-17,5.735373057071911,5.807263794332525,5.726417406054558,5.7993035316467285,312043644,0.0,0.0
2005-05-18,5.811244215068923,5.969454562326439,5.809005539200323,5.949305057525635,491987520,0.0,0.0
2005-05-19,5.978659182431626,5.999305433853797,5.92716584445122,5.949802398681641,388271340,0.0,0.0
2005-05-20,6.000300002910312,6.011743650906002,5.961494077324963,6.010250568389893,326213460,0.0,0.0
2005-05-23,6.04880819112105,6.4204534974962435,6.037614338070297,6.354532718658447,854676468,0.0,0.0
2005-05-24,6.392094442322965,6.603042357678738,6.306024632749592,6.368213653564453,1160562276,0.0,0.0
2005-05-25,6.28687094009096,6.492096334181414,6.234631059421405,6.48786735534668,721593684,0.0,0.0
2005-05-26,6.49159924664433,6.561251790301385,6.425429140572328,6.447816848754883,541322136,0.0,0.0
2005-05-27,6.479159985484193,6.618216210716161,6.4490608640357365,6.616972923278809,486876636,0.0,0.0
2005-05-31,6.70229668518239,6.925433380068214,6.70080455054952,6.897324085235596,888582528,0.0,0.0
2005-06-01,7.0448364253548394,7.285883444815817,7.015483372769105,7.16424036026001,1406260332,0.0,0.0
2005-06-02,7.182399430517922,7.208519842394839,7.079662556562055,7.1617536544799805,718245036,0.0,0.0
2005-06-03,7.134140939269913,7.196579278034506,6.900805329412173,6.9717020988464355,750540708,0.0,0.0
2005-06-06,7.024687779938688,7.307277127042042,7.010757556163227,7.2373762130737305,900134964,0.0,0.0
2005-06-07,7.39061105773535,7.452551704542718,7.2214552361886,7.291604518890381,971947080,0.0,0.0
2005-06-08,7.284888697898848,7.2933461805691,6.915482084431626,6.954288482666016,1027007964,0.0,0.0
2005-06-09,7.082647549841762,7.176678564857192,6.979164137904074,7.1222004890441895,656986356,0.0,0.0
2005-06-10,7.139115905766299,7.146329626973122,6.965731587800019,7.027423858642578,507356136,0.0,0.0
2005-06-13,6.960757116419974,7.069464429594103,6.878666488577336,7.0336432456970215,511615872,0.0,0.0
2005-06-14,6.9301595247830585,6.996079828503889,6.909263953581906,6.92418909072876,403272324,0.0,0.0
2005-06-15,6.8408548453340705,6.898068342267387,6.652543970646586,6.835879325866699,834488676,0.0,0.0
2005-06-16,6.822446317506871,6.922944992116192,6.792844889712852,6.901552200317383,497997504,0.0,0.0
2005-06-17,6.940358987250987,6.972697734832764,6.86324340286495,6.972697734832764,416958624,0.0,0.0
2005-06-20,6.867968861822349,7.156030899902732,6.759509937440235,7.131901741027832,840147012,0.0,0.0
2005-06-21,7.165981787148434,7.221454776144297,7.088866212919764,7.160260200500488,604686708,0.0,0.0
2005-06-22,7.20578348047128,7.2717037839791265,7.180907777979116,7.196579456329346,418541040,0.0,0.0
2005-06-23,7.1642413160337854,7.333645997151758,7.126927996143109,7.2067790031433105,561693744,0.0,0.0
2005-06-24,7.236381395591332,7.412999325151555,7.203545427543034,7.394343376159668,710137152,0.0,0.0
2005-06-27,7.4353871065131685,7.573945158499136,7.310013209617479,7.564741134643555,711403884,0.0,0.0
2005-06-28,7.618971299142731,7.692851862949675,7.512502670288086,7.512502670288086,760698540,0.0,0.0
2005-06-29,7.524940065233104,7.5717067272492065,7.267475288052054,7.281654357910156,731216052,0.0,0.0
2005-06-30,7.321954036329021,7.436134087501405,7.239863410013606,7.317227363586426,603172224,0.0,0.0
2005-07-01,7.339366067433895,7.369217289824876,7.1945896770137665,7.245087623596191,368734896,0.0,0.0
2005-07-05,7.266231759572903,7.362749823429811,7.219713472189693,7.356032848358154,299460240,0.0,0.0
2005-07-06,7.395585814281965,7.403047908624973,7.248320958197679,7.251802921295166,319691988,0.0,0.0
2005-07-07,7.198818282855926,7.358271913625656,7.1769277969228265,7.351804733276367,426457116,0.0,0.0
2005-07-08,7.3694666577973615,7.40056116782517,7.314740206389749,7.368968963623047,298005696,0.0,0.0
2005-07-11,7.373197434345956,7.3781724800885,7.239366049502617,7.297326564788818,335276388,0.0,0.0
2005-07-12,7.298321380663783,7.323445456123524,7.237127276068387,7.25827169418335,234361404,0.0,0.0
2005-07-13,7.276430951424389,7.443845326951315,7.266232486242331,7.434392929077148,457058484,0.0,0.0
2005-07-14,7.595587599104366,7.630662240507005,7.464492109759031,7.484890460968018,426281292,0.0,0.0
2005-07-15,7.493597197917248,7.547329208428162,7.4572778474109995,7.4923529624938965,337198464,0.0,0.0
2005-07-18,7.462751424924091,7.510015309514368,7.406780261918313,7.451308250427246,248063688,0.0,0.0
2005-07-19,7.514990973702331,7.72021732428813,7.50752887814587,7.709022521972656,504351144,0.0,0.0
2005-07-20,7.601309188731096,7.776434970700778,7.507527964538346,7.761260986328125,571843584,0.0,0.0
2005-07-21,7.8122566147279136,7.905541098244498,7.741609159558094,7.809520244598389,790784424,0.0,0.0
2005-07-22,7.621209088568274,7.692851446801485,7.371456223001079,7.522452354431152,934536528,0.0,0.0
2005-07-25,7.522203841526655,7.544592495624975,7.337376339632207,7.359516620635986,385965648,0.0,0.0
2005-07-26,7.338621089978971,7.41299887832485,7.265983335287939,7.3654866218566895,392283324,0.0,0.0
2005-07-27,7.406531609973831,7.418720377313239,7.2736941907385,7.386382579803467,288427284,0.0,0.0
2005-07-28,7.398322898137198,7.398322898137198,7.295584601667877,7.301057815551758,236786976,0.0,0.0
2005-07-29,7.267226989467449,7.284639649614786,7.139116243279455,7.158270359039307,334197468,0.0,0.0
2005-08-01,7.167225330304592,7.276181957602704,7.166728584134345,7.254042625427246,226269504,0.0,0.0
2005-08-02,7.25379357080661,7.450809839884422,7.241853176499031,7.442601203918457,291316392,0.0,0.0
2005-08-03,7.412999151677573,7.455786632967445,7.353297177534825,7.3955864906311035,236986776,0.0,0.0
2005-08-04,7.35205319828789,7.437874635453068,7.344591103483452,7.406283378601074,209250540,0.0,0.0
2005-08-05,7.400561193953419,7.425685743950418,7.246579829815866,7.2724504470825195,237350412,0.0,0.0
2005-08-08,7.303544884961387,7.354541473703857,7.226181881014867,7.245087623596191,179092728,0.0,0.0
2005-08-09,7.262748713578471,7.280659541952082,7.1769277520176775,7.253047943115234,230940828,0.0,0.0
2005-08-10,7.246331528439268,7.271953772865922,7.0866281016796675,7.1065287590026855,274884840,0.0,0.0
2005-08-11,7.1117526601479755,7.128917421478729,6.980657642749439,7.065980911254883,300295404,0.0,0.0
2005-08-12,7.048816621907238,7.2189668752297,7.006030093004034,7.207026481628418,263172564,0.0,0.0
2005-08-15,7.209017447576493,7.282899439648411,7.059015735538622,7.064737796783447,326661012,0.0,0.0
2005-08-16,7.086627916462033,7.159016822204423,7.048319685360221,7.1057820320129395,284083632,0.0,0.0
2005-08-17,7.102300513070262,7.128668351739673,7.064737872881964,7.092101573944092,155176668,0.0,0.0
2005-08-18,6.863492256907385,6.977672306098594,6.840855229939471,6.964985370635986,474437088,0.0,0.0
2005-08-19,6.989862088040248,7.001304314960824,6.955781410417367,6.965234756469727,221494284,0.0,0.0
2005-08-22,6.996080382965667,7.001802444383235,6.799810642778403,6.81622838973999,272247480,0.0,0.0
2005-08-23,6.869710931512466,6.958766903135101,6.8189641386303546,6.9547858238220215,232635132,0.0,0.0
2005-08-24,6.904786269991911,7.08339497746217,6.8769253479068775,7.029165267944336,343380276,0.0,0.0
2005-08-25,7.028667220789976,7.064737249191044,6.964487426504168,7.029662609100342,174888936,0.0,0.0
2005-08-26,7.051801823745449,7.090111477782321,7.03140442025673,7.054290294647217,150061788,0.0,0.0
2005-08-29,7.020956007111142,7.192101656130376,7.020956007111142,7.175434589385986,235883880,0.0,0.0
2005-08-30,7.149066664592717,7.201803286133371,7.111503553107424,7.146081447601318,191488320,0.0,0.0
2005-08-31,7.169962546371384,7.1766790478959805,7.073692849183655,7.1144890785217285,201158640,0.0,0.0
2005-09-01,7.1122505054338045,7.151803447869859,7.089613477597107,7.120707988739014,109574316,0.0,0.0
2005-09-02,7.127175792740465,7.213743768591828,7.125434337141713,7.175434589385986,137242620,0.0,0.0
2005-09-06,7.189116802270238,7.198818521104165,7.134389874634593,7.142101764678955,168323508,0.0,0.0
2005-09-07,7.111752783746304,7.350809997138561,7.096578798878126,7.335137844085693,299680020,0.0,0.0
2005-09-08,7.334142306635449,7.444839439020542,7.2975745846112865,7.348072528839111,264267468,0.0,0.0
2005-09-09,7.395087866878064,7.440362394391053,7.377177512735808,7.4401140213012695,175444380,0.0,0.0
2005-09-12,7.5062832123436385,7.746832551091717,7.487627264837292,7.705041408538818,415044540,0.0,0.0
